date,server,power_state,cpu_avg,cpu_max,mem_avg,mem_max
2026-04-29,gti-com-hp01.hci.bri.co.id,1,54.85,54.85,53.22,53.22
2026-04-30,gti-com-hp01.hci.bri.co.id,1,50.93,50.93,53.78,59.63
2026-05-01,gti-com-hp01.hci.bri.co.id,1,35.45,55.41,80.97,80.97
2026-05-02,gti-com-hp01.hci.bri.co.id,1,36.6,47.28,48.86,58.22
2026-05-03,gti-com-hp01.hci.bri.co.id,1,25.47,55.18,47.41,59.06
2026-05-04,gti-com-hp01.hci.bri.co.id,1,50.88,50.88,56.8,56.8
2026-05-05,gti-com-hp01.hci.bri.co.id,1,47.15,47.15,54.61,59.42
2026-05-06,gti-com-hp01.hci.bri.co.id,1,51.93,55.71,52.42,52.76
2026-05-07,gti-com-hp01.hci.bri.co.id,1,45.52,45.52,57.01,57.01
2026-05-08,gti-com-hp01.hci.bri.co.id,1,41.68,48.64,59.58,59.58
2026-05-09,gti-com-hp01.hci.bri.co.id,1,39.46,43.35,49.82,55.53
2026-05-10,gti-com-hp01.hci.bri.co.id,1,33.43,45.77,54.4,54.4
2026-05-11,gti-com-hp01.hci.bri.co.id,1,49.76,49.76,57.09,57.09
2026-05-12,gti-com-hp01.hci.bri.co.id,1,41.24,62.94,57.42,57.67
2026-05-13,gti-com-hp01.hci.bri.co.id,1,41.13,51.4,60.71,60.71
2026-05-14,gti-com-hp01.hci.bri.co.id,1,48.78,49.58,59.47,59.47
2026-05-15,gti-com-hp01.hci.bri.co.id,1,42.93,48.89,54.77,54.93
2026-05-16,gti-com-hp01.hci.bri.co.id,1,35.13,50.64,54.3,59.77
2026-05-17,gti-com-hp01.hci.bri.co.id,1,32.32,49.21,53.3,55.73
2026-05-18,gti-com-hp01.hci.bri.co.id,1,46.89,46.89,59.0,59.0
2026-05-19,gti-com-hp01.hci.bri.co.id,1,53.25,53.25,52.48,56.22
2026-05-20,gti-com-hp01.hci.bri.co.id,1,47.29,47.29,57.74,57.74
2026-05-21,gti-com-hp01.hci.bri.co.id,1,46.53,52.35,54.96,58.0
2026-05-22,gti-com-hp01.hci.bri.co.id,1,41.15,47.67,54.49,57.46
2026-05-23,gti-com-hp01.hci.bri.co.id,1,36.31,47.85,53.28,59.47
2026-05-24,gti-com-hp01.hci.bri.co.id,1,37.61,58.07,47.47,54.66
2026-05-25,gti-com-hp01.hci.bri.co.id,1,53.65,54.7,60.34,60.34
2026-05-26,gti-com-hp01.hci.bri.co.id,1,44.93,53.24,56.29,59.92
2026-05-27,gti-com-hp01.hci.bri.co.id,1,49.81,54.16,54.03,58.18
2026-05-28,gti-com-hp01.hci.bri.co.id,1,46.78,57.82,69.95,69.95
2026-05-29,gti-com-hp01.hci.bri.co.id,1,49.55,54.68,57.89,57.89
2026-05-30,gti-com-hp01.hci.bri.co.id,1,37.42,50.63,50.04,56.02
2026-05-31,gti-com-hp01.hci.bri.co.id,1,33.59,47.12,53.92,58.25
2026-06-01,gti-com-hp01.hci.bri.co.id,1,45.52,53.13,52.13,57.49
2026-06-02,gti-com-hp01.hci.bri.co.id,1,40.89,49.99,58.92,58.92
2026-06-03,gti-com-hp01.hci.bri.co.id,1,37.49,48.98,55.56,57.84
2026-06-04,gti-com-hp01.hci.bri.co.id,1,40.81,47.94,56.85,56.85
2026-06-05,gti-com-hp01.hci.bri.co.id,1,49.45,49.45,61.91,61.91
2026-06-06,gti-com-hp01.hci.bri.co.id,1,31.4,45.42,50.04,57.92
2026-06-07,gti-com-hp01.hci.bri.co.id,1,60.18,60.18,53.86,58.53
2026-06-08,gti-com-hp01.hci.bri.co.id,1,44.3,50.19,56.05,56.05
2026-06-09,gti-com-hp01.hci.bri.co.id,1,44.64,44.64,55.27,60.76
2026-06-10,gti-com-hp01.hci.bri.co.id,1,48.54,48.54,56.98,56.98
2026-06-11,gti-com-hp01.hci.bri.co.id,1,47.26,47.26,56.93,56.93
2026-06-12,gti-com-hp01.hci.bri.co.id,1,43.02,43.84,58.36,58.36
2026-06-13,gti-com-hp01.hci.bri.co.id,1,40.16,52.59,54.89,57.43
2026-06-14,gti-com-hp01.hci.bri.co.id,1,38.7,52.14,54.58,57.47
2026-06-15,gti-com-hp01.hci.bri.co.id,1,44.33,44.33,53.79,56.68
2026-06-16,gti-com-hp01.hci.bri.co.id,1,47.87,53.5,61.46,61.46
2026-06-17,gti-com-hp01.hci.bri.co.id,1,42.43,49.41,63.31,63.31
2026-06-18,gti-com-hp01.hci.bri.co.id,1,53.21,53.21,58.35,58.35
2026-06-19,gti-com-hp01.hci.bri.co.id,1,40.16,49.6,55.55,57.64
2026-06-20,gti-com-hp01.hci.bri.co.id,1,35.56,46.13,47.84,54.49
2026-06-21,gti-com-hp01.hci.bri.co.id,1,30.63,51.06,50.52,50.62
2026-06-22,gti-com-hp01.hci.bri.co.id,1,46.23,46.23,55.43,55.43
2026-01-01,gti-com-hp07.hci.bri.co.id,1,46.11,52.06,49.38,49.38
2026-01-02,gti-com-hp07.hci.bri.co.id,1,44.21,53.34,43.88,49.21
2026-01-03,gti-com-hp07.hci.bri.co.id,1,34.74,48.34,41.1,44.5
2026-01-04,gti-com-hp07.hci.bri.co.id,1,37.61,48.67,43.63,45.89
2026-01-05,gti-com-hp07.hci.bri.co.id,1,49.18,54.97,54.14,54.14
2026-01-06,gti-com-hp07.hci.bri.co.id,1,58.23,58.23,47.95,47.95
2026-01-07,gti-com-hp07.hci.bri.co.id,1,37.5,41.56,36.09,52.84
2026-01-08,gti-com-hp07.hci.bri.co.id,1,49.41,49.41,43.95,49.67
2026-01-09,gti-com-hp07.hci.bri.co.id,1,42.0,53.99,50.97,50.97
2026-01-10,gti-com-hp07.hci.bri.co.id,1,23.35,51.7,54.92,54.92
2026-01-11,gti-com-hp07.hci.bri.co.id,1,40.34,47.9,53.22,53.22
2026-01-12,gti-com-hp07.hci.bri.co.id,1,43.14,46.12,37.29,46.87
2026-01-13,gti-com-hp07.hci.bri.co.id,1,42.26,44.1,36.97,46.74
2026-01-14,gti-com-hp07.hci.bri.co.id,1,42.75,48.83,49.47,54.17
2026-01-15,gti-com-hp07.hci.bri.co.id,1,47.41,47.41,48.96,48.96
2026-01-16,gti-com-hp07.hci.bri.co.id,1,67.26,67.26,55.2,55.2
2026-01-17,gti-com-hp07.hci.bri.co.id,1,50.63,54.23,41.86,52.39
2026-01-18,gti-com-hp07.hci.bri.co.id,1,29.16,56.5,41.24,47.19
2026-01-19,gti-com-hp07.hci.bri.co.id,1,42.28,44.41,48.83,48.83
2026-01-20,gti-com-hp07.hci.bri.co.id,1,54.84,54.84,49.82,49.82
2026-01-21,gti-com-hp07.hci.bri.co.id,1,44.6,61.85,46.21,46.21
2026-01-22,gti-com-hp07.hci.bri.co.id,1,41.25,44.0,42.7,49.44
2026-01-23,gti-com-hp07.hci.bri.co.id,1,36.47,55.76,52.23,52.23
2026-01-24,gti-com-hp07.hci.bri.co.id,1,38.8,47.15,46.36,46.81
2026-01-25,gti-com-hp07.hci.bri.co.id,1,41.82,42.9,39.15,44.69
2026-01-26,gti-com-hp07.hci.bri.co.id,1,50.1,52.39,46.24,50.66
2026-01-27,gti-com-hp07.hci.bri.co.id,1,41.21,48.24,46.56,50.95
2026-01-28,gti-com-hp07.hci.bri.co.id,1,46.07,46.07,46.05,49.79
2026-01-29,gti-com-hp07.hci.bri.co.id,1,46.72,51.72,53.78,53.78
2026-01-30,gti-com-hp07.hci.bri.co.id,1,45.08,46.77,60.09,60.09
2026-01-31,gti-com-hp07.hci.bri.co.id,1,32.45,51.99,44.58,49.06
2026-02-01,gti-com-hp07.hci.bri.co.id,1,33.13,43.82,40.73,51.41
2026-02-02,gti-com-hp07.hci.bri.co.id,1,29.5,45.64,52.0,52.0
2026-02-03,gti-com-hp07.hci.bri.co.id,1,37.02,58.04,49.84,49.84
2026-02-04,gti-com-hp07.hci.bri.co.id,1,49.2,50.48,52.51,52.51
2026-02-05,gti-com-hp07.hci.bri.co.id,1,32.22,52.24,51.36,51.36
2026-02-06,gti-com-hp07.hci.bri.co.id,1,44.52,48.01,49.49,51.98
2026-02-07,gti-com-hp07.hci.bri.co.id,1,44.59,51.2,38.88,48.54
2026-02-08,gti-com-hp07.hci.bri.co.id,1,41.14,49.69,40.91,50.38
2026-02-09,gti-com-hp07.hci.bri.co.id,1,46.61,50.22,36.19,51.2
2026-02-10,gti-com-hp07.hci.bri.co.id,1,53.32,53.32,44.31,50.22
2026-02-11,gti-com-hp07.hci.bri.co.id,1,44.21,49.53,40.92,53.81
2026-02-12,gti-com-hp07.hci.bri.co.id,1,50.85,50.85,47.08,47.54
2026-02-13,gti-com-hp07.hci.bri.co.id,1,36.66,36.66,45.73,45.73
2026-02-14,gti-com-hp07.hci.bri.co.id,1,26.56,45.74,38.26,46.79
2026-02-15,gti-com-hp07.hci.bri.co.id,1,35.35,51.54,46.23,46.23
2026-02-16,gti-com-hp07.hci.bri.co.id,1,37.76,46.12,53.21,53.21
2026-02-17,gti-com-hp07.hci.bri.co.id,1,50.16,50.73,36.72,47.58
2026-02-18,gti-com-hp07.hci.bri.co.id,1,43.75,43.75,47.94,47.94
2026-02-19,gti-com-hp07.hci.bri.co.id,1,42.87,50.66,42.52,44.92
2026-02-20,gti-com-hp07.hci.bri.co.id,1,44.28,45.06,45.36,48.08
2026-02-21,gti-com-hp07.hci.bri.co.id,1,40.59,44.55,43.76,48.92
2026-02-22,gti-com-hp07.hci.bri.co.id,1,35.79,41.3,46.14,46.14
2026-02-23,gti-com-hp07.hci.bri.co.id,1,37.77,45.17,54.24,54.24
2026-02-24,gti-com-hp07.hci.bri.co.id,1,48.46,52.23,46.53,52.08
2026-02-25,gti-com-hp07.hci.bri.co.id,1,33.18,41.29,43.17,44.56
2026-02-26,gti-com-hp07.hci.bri.co.id,1,45.16,45.16,40.03,54.21
2026-02-27,gti-com-hp07.hci.bri.co.id,1,46.65,46.65,43.72,50.2
2026-02-28,gti-com-hp07.hci.bri.co.id,1,30.92,46.91,42.05,49.56
2026-03-01,gti-com-hp07.hci.bri.co.id,1,36.94,56.11,46.36,46.36
2026-03-02,gti-com-hp07.hci.bri.co.id,1,54.68,54.68,52.28,52.28
2026-03-03,gti-com-hp07.hci.bri.co.id,1,45.89,45.89,46.92,46.92
2026-03-04,gti-com-hp07.hci.bri.co.id,1,35.68,44.54,49.27,49.27
2026-03-05,gti-com-hp07.hci.bri.co.id,1,40.93,49.65,37.3,51.08
2026-03-06,gti-com-hp07.hci.bri.co.id,1,51.14,51.14,47.52,47.52
2026-03-07,gti-com-hp07.hci.bri.co.id,1,48.31,50.11,43.84,47.58
2026-03-08,gti-com-hp07.hci.bri.co.id,1,46.81,46.81,45.2,45.92
2026-03-09,gti-com-hp07.hci.bri.co.id,1,50.76,53.97,45.39,45.39
2026-03-10,gti-com-hp07.hci.bri.co.id,1,40.12,40.12,36.86,48.52
2026-03-11,gti-com-hp07.hci.bri.co.id,1,35.95,51.11,63.17,63.17
2026-03-12,gti-com-hp07.hci.bri.co.id,1,42.59,42.59,46.47,53.13
2026-03-13,gti-com-hp07.hci.bri.co.id,1,36.67,43.83,48.67,53.41
2026-03-14,gti-com-hp07.hci.bri.co.id,1,35.2,46.51,44.2,49.94
2026-03-15,gti-com-hp07.hci.bri.co.id,1,35.33,51.41,47.89,48.68
2026-03-16,gti-com-hp07.hci.bri.co.id,1,51.88,55.53,50.62,50.87
2026-03-17,gti-com-hp07.hci.bri.co.id,1,57.53,57.53,45.23,48.55
2026-03-18,gti-com-hp07.hci.bri.co.id,1,51.83,51.83,56.17,56.17
2026-03-19,gti-com-hp07.hci.bri.co.id,1,43.24,47.52,51.17,51.17
2026-03-20,gti-com-hp07.hci.bri.co.id,1,46.11,46.11,43.91,51.18
2026-03-21,gti-com-hp07.hci.bri.co.id,1,36.13,47.78,42.28,47.83
2026-03-22,gti-com-hp07.hci.bri.co.id,1,47.95,50.03,45.41,47.59
2026-03-23,gti-com-hp07.hci.bri.co.id,1,57.42,57.42,52.07,52.07
2026-03-24,gti-com-hp07.hci.bri.co.id,1,42.66,55.08,49.75,51.95
2026-03-25,gti-com-hp07.hci.bri.co.id,1,53.76,57.37,56.09,56.09
2026-03-26,gti-com-hp07.hci.bri.co.id,1,50.6,50.6,56.56,56.56
2026-03-27,gti-com-hp07.hci.bri.co.id,1,50.23,50.23,55.28,55.28
2026-03-28,gti-com-hp07.hci.bri.co.id,1,35.31,50.69,39.76,46.44
2026-03-29,gti-com-hp07.hci.bri.co.id,1,35.75,56.09,32.95,44.25
2026-03-30,gti-com-hp07.hci.bri.co.id,1,45.67,45.67,47.49,47.49
2026-03-31,gti-com-hp07.hci.bri.co.id,1,39.79,47.87,51.85,51.85
2026-04-01,gti-com-hp07.hci.bri.co.id,1,44.21,52.8,43.19,48.55
2026-04-02,gti-com-hp07.hci.bri.co.id,1,38.0,47.02,59.82,59.82
2026-04-03,gti-com-hp07.hci.bri.co.id,1,50.99,50.99,53.43,53.43
2026-04-04,gti-com-hp07.hci.bri.co.id,1,29.36,47.44,45.26,45.26
2026-04-05,gti-com-hp07.hci.bri.co.id,1,32.02,50.28,41.09,50.02
2026-04-06,gti-com-hp07.hci.bri.co.id,1,47.99,48.95,52.41,52.41
2026-04-07,gti-com-hp07.hci.bri.co.id,1,35.8,41.67,50.85,50.85
2026-04-08,gti-com-hp07.hci.bri.co.id,1,36.26,51.7,46.57,46.57
2026-04-09,gti-com-hp07.hci.bri.co.id,1,44.24,55.31,54.55,54.55
2026-04-10,gti-com-hp07.hci.bri.co.id,1,46.61,50.42,47.56,47.87
2026-04-11,gti-com-hp07.hci.bri.co.id,1,64.64,64.64,45.47,49.9
2026-04-12,gti-com-hp07.hci.bri.co.id,1,22.51,58.66,47.57,50.99
2026-04-13,gti-com-hp07.hci.bri.co.id,1,58.07,58.07,46.89,46.89
2026-04-14,gti-com-hp07.hci.bri.co.id,1,35.16,49.3,44.03,44.03
2026-04-15,gti-com-hp07.hci.bri.co.id,1,43.05,48.63,49.32,49.32
2026-04-16,gti-com-hp07.hci.bri.co.id,1,47.39,47.39,39.72,45.3
2026-04-17,gti-com-hp07.hci.bri.co.id,1,43.89,49.77,56.94,56.94
2026-04-18,gti-com-hp07.hci.bri.co.id,1,33.11,48.12,39.66,49.33
2026-04-19,gti-com-hp07.hci.bri.co.id,1,30.67,49.18,40.64,47.81
2026-04-20,gti-com-hp07.hci.bri.co.id,1,50.0,50.0,52.76,52.76
2026-04-21,gti-com-hp07.hci.bri.co.id,1,45.76,45.76,51.77,51.77
2026-04-22,gti-com-hp07.hci.bri.co.id,1,39.29,44.13,55.8,55.8
2026-04-23,gti-com-hp07.hci.bri.co.id,1,27.89,51.74,53.34,53.34
2026-04-24,gti-com-hp07.hci.bri.co.id,1,42.95,42.95,50.67,50.67
2026-04-25,gti-com-hp07.hci.bri.co.id,1,32.67,47.98,45.63,45.63
2026-04-26,gti-com-hp07.hci.bri.co.id,1,50.85,50.85,44.52,51.07
2026-04-27,gti-com-hp07.hci.bri.co.id,1,46.52,46.52,48.23,48.23
2026-04-28,gti-com-hp07.hci.bri.co.id,1,49.24,49.24,45.16,48.0
2026-04-29,gti-com-hp07.hci.bri.co.id,1,49.08,50.21,44.21,45.52
2026-04-30,gti-com-hp07.hci.bri.co.id,1,44.6,55.11,46.3,46.41
2026-05-01,gti-com-hp07.hci.bri.co.id,1,43.89,53.58,49.17,49.17
2026-05-02,gti-com-hp07.hci.bri.co.id,1,40.37,49.22,50.17,50.17
2026-05-03,gti-com-hp07.hci.bri.co.id,1,39.35,50.64,43.82,45.1
2026-05-04,gti-com-hp07.hci.bri.co.id,1,47.78,50.67,47.23,47.23
2026-05-05,gti-com-hp07.hci.bri.co.id,1,35.64,50.77,41.36,45.62
2026-05-06,gti-com-hp07.hci.bri.co.id,1,43.95,50.23,41.68,51.91
2026-05-07,gti-com-hp07.hci.bri.co.id,1,37.78,44.16,44.06,50.95
2026-05-08,gti-com-hp07.hci.bri.co.id,1,54.08,54.08,43.56,47.46
2026-05-09,gti-com-hp07.hci.bri.co.id,1,31.42,57.71,45.81,49.0
2026-05-10,gti-com-hp07.hci.bri.co.id,1,28.11,52.37,45.21,50.85
2026-05-11,gti-com-hp07.hci.bri.co.id,1,24.49,44.13,45.17,47.4
2026-05-12,gti-com-hp07.hci.bri.co.id,1,44.67,44.67,39.72,48.71
2026-05-13,gti-com-hp07.hci.bri.co.id,1,45.87,54.87,39.13,47.22
2026-05-14,gti-com-hp07.hci.bri.co.id,1,48.01,50.14,44.6,50.95
2026-05-15,gti-com-hp07.hci.bri.co.id,1,33.74,49.86,48.79,50.6
2026-05-16,gti-com-hp07.hci.bri.co.id,1,26.72,54.61,45.22,47.06
2026-05-17,gti-com-hp07.hci.bri.co.id,1,31.9,59.08,40.2,53.09
2026-05-18,gti-com-hp07.hci.bri.co.id,1,43.09,63.42,43.96,49.0
2026-05-19,gti-com-hp07.hci.bri.co.id,1,47.94,50.35,47.99,47.99
2026-05-20,gti-com-hp07.hci.bri.co.id,1,48.89,54.18,48.15,51.3
2026-05-21,gti-com-hp07.hci.bri.co.id,1,43.44,46.77,45.43,48.84
2026-05-22,gti-com-hp07.hci.bri.co.id,1,46.96,48.26,56.79,56.79
2026-05-23,gti-com-hp07.hci.bri.co.id,1,47.19,52.69,52.22,52.22
2026-05-24,gti-com-hp07.hci.bri.co.id,1,35.31,55.89,46.71,48.31
2026-05-25,gti-com-hp07.hci.bri.co.id,1,49.42,49.42,43.91,49.41
2026-05-26,gti-com-hp07.hci.bri.co.id,1,55.22,55.22,48.82,48.82
2026-05-27,gti-com-hp07.hci.bri.co.id,1,69.01,69.01,54.63,54.63
2026-05-28,gti-com-hp07.hci.bri.co.id,1,54.84,54.84,46.46,46.81
2026-05-29,gti-com-hp07.hci.bri.co.id,1,62.77,62.77,43.52,46.32
2026-05-30,gti-com-hp07.hci.bri.co.id,1,47.58,47.58,41.3,48.29
2026-05-31,gti-com-hp07.hci.bri.co.id,1,46.05,46.05,46.01,46.01
2026-06-01,gti-com-hp07.hci.bri.co.id,1,39.25,42.81,45.99,45.99
2026-06-02,gti-com-hp07.hci.bri.co.id,1,48.71,52.77,47.72,50.68
2026-06-03,gti-com-hp07.hci.bri.co.id,1,44.89,47.6,43.84,46.25
2026-06-04,gti-com-hp07.hci.bri.co.id,1,27.09,45.82,47.12,53.01
2026-06-05,gti-com-hp07.hci.bri.co.id,1,37.27,47.15,49.43,49.76
2026-06-06,gti-com-hp07.hci.bri.co.id,1,31.83,49.67,35.69,47.48
2026-06-07,gti-com-hp07.hci.bri.co.id,1,33.99,47.99,47.42,47.42
2026-06-08,gti-com-hp07.hci.bri.co.id,1,49.61,55.81,50.57,50.59
2026-06-09,gti-com-hp07.hci.bri.co.id,1,46.88,46.88,61.0,61.0
2026-06-10,gti-com-hp07.hci.bri.co.id,1,62.62,62.62,49.72,51.71
2026-06-11,gti-com-hp07.hci.bri.co.id,1,58.31,58.31,51.31,51.31
2026-06-12,gti-com-hp07.hci.bri.co.id,1,44.57,46.92,46.51,47.93
2026-06-13,gti-com-hp07.hci.bri.co.id,1,37.44,50.61,46.16,47.08
2026-06-14,gti-com-hp07.hci.bri.co.id,1,28.16,53.29,45.36,49.4
2026-06-15,gti-com-hp07.hci.bri.co.id,1,40.34,40.34,41.68,49.8
2026-06-16,gti-com-hp07.hci.bri.co.id,1,46.01,46.01,35.19,49.54
2026-06-17,gti-com-hp07.hci.bri.co.id,1,58.24,58.24,50.62,50.62
2026-06-18,gti-com-hp07.hci.bri.co.id,1,45.67,49.54,45.37,47.69
2026-06-19,gti-com-hp07.hci.bri.co.id,1,58.51,58.51,43.45,44.9
2026-06-20,gti-com-hp07.hci.bri.co.id,1,43.42,56.87,40.83,47.17
2026-06-21,gti-com-hp07.hci.bri.co.id,1,30.08,45.33,49.66,50.2
2026-06-22,gti-com-hp07.hci.bri.co.id,1,42.71,49.45,41.42,47.0
2026-01-01,gti-com-hp13.hci.bri.co.id,1,52.44,52.44,26.01,30.84
2026-01-02,gti-com-hp13.hci.bri.co.id,1,37.85,53.37,31.8,31.8
2026-01-03,gti-com-hp13.hci.bri.co.id,1,57.75,57.75,29.44,29.58
2026-01-04,gti-com-hp13.hci.bri.co.id,1,39.87,54.5,32.8,32.8
2026-01-05,gti-com-hp13.hci.bri.co.id,1,43.55,43.55,28.88,28.88
2026-01-06,gti-com-hp13.hci.bri.co.id,1,46.77,46.77,21.11,33.65
2026-01-07,gti-com-hp13.hci.bri.co.id,1,37.47,47.51,29.7,29.7
2026-01-08,gti-com-hp13.hci.bri.co.id,1,41.46,48.72,25.28,28.39
2026-01-09,gti-com-hp13.hci.bri.co.id,1,38.14,50.07,33.1,33.1
2026-01-10,gti-com-hp13.hci.bri.co.id,1,38.2,48.13,28.54,29.32
2026-01-11,gti-com-hp13.hci.bri.co.id,1,38.12,46.01,21.67,28.49
2026-01-12,gti-com-hp13.hci.bri.co.id,1,88.48,88.48,27.1,27.1
2026-01-13,gti-com-hp13.hci.bri.co.id,1,48.26,55.86,32.35,32.35
2026-01-14,gti-com-hp13.hci.bri.co.id,1,41.86,41.86,23.73,33.53
2026-01-15,gti-com-hp13.hci.bri.co.id,1,39.18,50.64,26.61,26.61
2026-01-16,gti-com-hp13.hci.bri.co.id,1,35.18,51.21,31.2,33.93
2026-01-17,gti-com-hp13.hci.bri.co.id,1,32.16,49.95,25.26,27.61
2026-01-18,gti-com-hp13.hci.bri.co.id,1,25.4,48.44,33.45,33.45
2026-01-19,gti-com-hp13.hci.bri.co.id,1,49.35,49.35,29.85,29.85
2026-01-20,gti-com-hp13.hci.bri.co.id,1,43.81,43.81,24.47,27.6
2026-01-21,gti-com-hp13.hci.bri.co.id,1,49.1,49.1,25.84,30.64
2026-01-22,gti-com-hp13.hci.bri.co.id,1,46.86,52.89,32.13,32.13
2026-01-23,gti-com-hp13.hci.bri.co.id,1,39.04,49.79,28.42,28.42
2026-01-24,gti-com-hp13.hci.bri.co.id,1,34.79,47.81,20.02,21.79
2026-01-25,gti-com-hp13.hci.bri.co.id,1,32.41,49.14,24.86,27.44
2026-01-26,gti-com-hp13.hci.bri.co.id,1,45.52,45.52,32.28,32.28
2026-01-27,gti-com-hp13.hci.bri.co.id,1,51.76,58.39,26.82,30.64
2026-01-28,gti-com-hp13.hci.bri.co.id,1,52.19,52.27,22.58,27.48
2026-01-29,gti-com-hp13.hci.bri.co.id,1,47.78,47.78,24.31,25.89
2026-01-30,gti-com-hp13.hci.bri.co.id,1,38.77,45.67,19.11,29.21
2026-01-31,gti-com-hp13.hci.bri.co.id,1,42.19,45.51,26.07,26.07
2026-02-01,gti-com-hp13.hci.bri.co.id,1,34.47,47.86,24.34,25.97
2026-02-02,gti-com-hp13.hci.bri.co.id,1,46.33,48.58,28.46,28.46
2026-02-03,gti-com-hp13.hci.bri.co.id,1,48.01,48.01,31.65,33.75
2026-02-04,gti-com-hp13.hci.bri.co.id,1,49.55,52.79,29.3,32.26
2026-02-05,gti-com-hp13.hci.bri.co.id,1,47.39,49.71,25.16,30.83
2026-02-06,gti-com-hp13.hci.bri.co.id,1,45.58,52.89,28.82,34.78
2026-02-07,gti-com-hp13.hci.bri.co.id,1,31.77,46.48,19.1,32.69
2026-02-08,gti-com-hp13.hci.bri.co.id,1,30.91,44.16,24.88,30.32
2026-02-09,gti-com-hp13.hci.bri.co.id,1,36.86,53.23,29.15,29.38
2026-02-10,gti-com-hp13.hci.bri.co.id,1,35.97,44.18,27.84,32.04
2026-02-11,gti-com-hp13.hci.bri.co.id,1,47.14,47.59,23.47,28.42
2026-02-12,gti-com-hp13.hci.bri.co.id,1,47.33,49.95,25.75,25.75
2026-02-13,gti-com-hp13.hci.bri.co.id,1,40.23,49.69,31.03,31.41
2026-02-14,gti-com-hp13.hci.bri.co.id,1,36.61,50.21,27.4,27.4
2026-02-15,gti-com-hp13.hci.bri.co.id,1,31.07,54.86,24.14,25.29
2026-02-16,gti-com-hp13.hci.bri.co.id,1,45.62,45.62,29.87,29.87
2026-02-17,gti-com-hp13.hci.bri.co.id,1,38.04,50.62,28.08,30.64
2026-02-18,gti-com-hp13.hci.bri.co.id,1,41.67,41.67,29.4,30.48
2026-02-19,gti-com-hp13.hci.bri.co.id,1,38.6,56.39,23.48,29.04
2026-02-20,gti-com-hp13.hci.bri.co.id,1,41.66,41.66,25.34,25.34
2026-02-21,gti-com-hp13.hci.bri.co.id,1,39.48,59.81,22.2,31.85
2026-02-22,gti-com-hp13.hci.bri.co.id,1,30.32,51.41,22.55,27.56
2026-02-23,gti-com-hp13.hci.bri.co.id,1,37.37,60.2,23.65,30.79
2026-02-24,gti-com-hp13.hci.bri.co.id,1,38.59,42.93,32.09,32.09
2026-02-25,gti-com-hp13.hci.bri.co.id,1,45.75,45.75,28.69,28.69
2026-02-26,gti-com-hp13.hci.bri.co.id,1,53.24,53.24,31.48,31.48
2026-02-27,gti-com-hp13.hci.bri.co.id,1,36.6,51.81,36.32,36.32
2026-02-28,gti-com-hp13.hci.bri.co.id,1,35.72,44.71,26.21,30.5
2026-03-01,gti-com-hp13.hci.bri.co.id,1,24.86,51.58,27.15,32.86
2026-03-02,gti-com-hp13.hci.bri.co.id,1,43.13,52.87,25.13,27.33
2026-03-03,gti-com-hp13.hci.bri.co.id,1,40.69,43.71,28.48,33.13
2026-03-04,gti-com-hp13.hci.bri.co.id,1,37.05,46.52,29.2,29.2
2026-03-05,gti-com-hp13.hci.bri.co.id,1,45.78,52.22,26.45,26.45
2026-03-06,gti-com-hp13.hci.bri.co.id,1,46.8,47.99,35.76,35.76
2026-03-07,gti-com-hp13.hci.bri.co.id,1,34.82,54.64,25.38,29.69
2026-03-08,gti-com-hp13.hci.bri.co.id,1,38.76,52.75,27.29,29.29
2026-03-09,gti-com-hp13.hci.bri.co.id,1,53.0,55.41,31.59,31.59
2026-03-10,gti-com-hp13.hci.bri.co.id,1,36.39,49.6,29.2,29.2
2026-03-11,gti-com-hp13.hci.bri.co.id,1,46.08,49.29,25.63,31.89
2026-03-12,gti-com-hp13.hci.bri.co.id,1,41.13,58.73,25.0,30.13
2026-03-13,gti-com-hp13.hci.bri.co.id,1,46.36,51.47,29.35,30.4
2026-03-14,gti-com-hp13.hci.bri.co.id,1,37.41,44.4,21.64,30.55
2026-03-15,gti-com-hp13.hci.bri.co.id,1,34.65,49.65,22.81,29.84
2026-03-16,gti-com-hp13.hci.bri.co.id,1,44.92,48.44,26.14,26.14
2026-03-17,gti-com-hp13.hci.bri.co.id,1,38.31,47.21,27.9,32.54
2026-03-18,gti-com-hp13.hci.bri.co.id,1,52.36,52.36,27.98,29.83
2026-03-19,gti-com-hp13.hci.bri.co.id,1,36.19,40.39,29.88,32.45
2026-03-20,gti-com-hp13.hci.bri.co.id,1,41.3,43.51,25.59,25.59
2026-03-21,gti-com-hp13.hci.bri.co.id,1,42.78,55.33,30.88,30.88
2026-03-22,gti-com-hp13.hci.bri.co.id,1,44.99,47.65,18.59,33.85
2026-03-23,gti-com-hp13.hci.bri.co.id,1,41.2,50.63,32.08,32.08
2026-03-24,gti-com-hp13.hci.bri.co.id,1,43.81,44.04,26.82,35.66
2026-03-25,gti-com-hp13.hci.bri.co.id,1,48.77,53.63,31.86,31.86
2026-03-26,gti-com-hp13.hci.bri.co.id,1,47.35,56.83,25.66,25.66
2026-03-27,gti-com-hp13.hci.bri.co.id,1,49.51,49.51,36.64,36.64
2026-03-28,gti-com-hp13.hci.bri.co.id,1,28.24,47.79,21.41,26.67
2026-03-29,gti-com-hp13.hci.bri.co.id,1,39.65,47.72,26.14,27.08
2026-03-30,gti-com-hp13.hci.bri.co.id,1,42.86,46.75,32.95,32.95
